"BehaviorSpace results (NetLogo 6.4.0)","Spreadsheet version 2.0"
"Scenario A1 (mul 3).nlogo"
"Scenario A1"
"10/18/2024 10:15:09:487 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","3","3","3","3","3","3","3","3","3","3","3","4","4","4","4","4","4","4","4","4","4","4","5","5","5","5","5","5","5","5","5","5","5","6","6","6","6","6","6","6","6","6","6","6","7","7","7","7","7","7","7","7","7","7","7","8","8","8","8","8","8","8","8","8","8","8","9","9","9","9","9","9","9","9","9","9","9","10","10","10","10","10","10","10","10","10","10","10","11","11","11","11","11","11","11","11","11","11","11","12","12","12","12","12","12","12","12","12","12","12","13","13","13","13","13","13","13","13","13","13","13","14","14","14","14","14","14","14","14","14","14","14","15","15","15","15","15","15","15","15","15","15","15","16","16","16","16","16","16","16","16","16","16","16","17","17","17","17","17","17","17","17","17","17","17","18","18","18","18","18","18","18","18","18","18","18","19","19","19","19","19","19","19","19","19","19","19","20","20","20","20","20","20","20","20","20","20","20"
"n-companies","5",,,,,,,,,,,"5",,,,,,,,,,,"5",,,,,,,,,,,"5",,,,,,,,,,,"5",,,,,,,,,,,"5",,,,,,,,,,,"5",,,,,,,,,,,"5",,,,,,,,,,,"5",,,,,,,,,,,"5",,,,,,,,,,,"5",,,,,,,,,,,"5",,,,,,,,,,,"5",,,,,,,,,,,"5",,,,,,,,,,,"5",,,,,,,,,,,"5",,,,,,,,,,,"5",,,,,,,,,,,"5",,,,,,,,,,,"5",,,,,,,,,,,"5",,,,,,,,,,
"n-users","50",,,,,,,,,,,"50",,,,,,,,,,,"50",,,,,,,,,,,"50",,,,,,,,,,,"50",,,,,,,,,,,"50",,,,,,,,,,,"50",,,,,,,,,,,"50",,,,,,,,,,,"50",,,,,,,,,,,"50",,,,,,,,,,,"50",,,,,,,,,,,"50",,,,,,,,,,,"50",,,,,,,,,,,"50",,,,,,,,,,,"50",,,,,,,,,,,"50",,,,,,,,,,,"50",,,,,,,,,,,"50",,,,,,,,,,,"50",,,,,,,,,,,"50",,,,,,,,,,
"file-name-m1","Reprocessing_matrix_food.csv",,,,,,,,,,,"Reprocessing_matrix_food.csv",,,,,,,,,,,"Reprocessing_matrix_food.csv",,,,,,,,,,,"Reprocessing_matrix_food.csv",,,,,,,,,,,"Reprocessing_matrix_food.csv",,,,,,,,,,,"Reprocessing_matrix_food.csv",,,,,,,,,,,"Reprocessing_matrix_food.csv",,,,,,,,,,,"Reprocessing_matrix_food.csv",,,,,,,,,,,"Reprocessing_matrix_food.csv",,,,,,,,,,,"Reprocessing_matrix_food.csv",,,,,,,,,,,"Reprocessing_matrix_food.csv",,,,,,,,,,,"Reprocessing_matrix_food.csv",,,,,,,,,,,"Reprocessing_matrix_food.csv",,,,,,,,,,,"Reprocessing_matrix_food.csv",,,,,,,,,,,"Reprocessing_matrix_food.csv",,,,,,,,,,,"Reprocessing_matrix_food.csv",,,,,,,,,,,"Reprocessing_matrix_food.csv",,,,,,,,,,,"Reprocessing_matrix_food.csv",,,,,,,,,,,"Reprocessing_matrix_food.csv",,,,,,,,,,,"Reprocessing_matrix_food.csv",,,,,,,,,,
"file-name-m2","Input_data_products_food.csv",,,,,,,,,,,"Input_data_products_food.csv",,,,,,,,,,,"Input_data_products_food.csv",,,,,,,,,,,"Input_data_products_food.csv",,,,,,,,,,,"Input_data_products_food.csv",,,,,,,,,,,"Input_data_products_food.csv",,,,,,,,,,,"Input_data_products_food.csv",,,,,,,,,,,"Input_data_products_food.csv",,,,,,,,,,,"Input_data_products_food.csv",,,,,,,,,,,"Input_data_products_food.csv",,,,,,,,,,,"Input_data_products_food.csv",,,,,,,,,,,"Input_data_products_food.csv",,,,,,,,,,,"Input_data_products_food.csv",,,,,,,,,,,"Input_data_products_food.csv",,,,,,,,,,,"Input_data_products_food.csv",,,,,,,,,,,"Input_data_products_food.csv",,,,,,,,,,,"Input_data_products_food.csv",,,,,,,,,,,"Input_data_products_food.csv",,,,,,,,,,,"Input_data_products_food.csv",,,,,,,,,,,"Input_data_products_food.csv",,,,,,,,,,
"trigger-max","2",,,,,,,,,,,"2",,,,,,,,,,,"2",,,,,,,,,,,"2",,,,,,,,,,,"2",,,,,,,,,,,"2",,,,,,,,,,,"2",,,,,,,,,,,"2",,,,,,,,,,,"2",,,,,,,,,,,"2",,,,,,,,,,,"2",,,,,,,,,,,"2",,,,,,,,,,,"2",,,,,,,,,,,"2",,,,,,,,,,,"2",,,,,,,,,,,"2",,,,,,,,,,,"2",,,,,,,,,,,"2",,,,,,,,,,,"2",,,,,,,,,,,"2",,,,,,,,,,
"limit-cons-per-user","0.5",,,,,,,,,,,"0.5",,,,,,,,,,,"0.5",,,,,,,,,,,"0.5",,,,,,,,,,,"0.5",,,,,,,,,,,"0.5",,,,,,,,,,,"0.5",,,,,,,,,,,"0.5",,,,,,,,,,,"0.5",,,,,,,,,,,"0.5",,,,,,,,,,,"0.5",,,,,,,,,,,"0.5",,,,,,,,,,,"0.5",,,,,,,,,,,"0.5",,,,,,,,,,,"0.5",,,,,,,,,,,"0.5",,,,,,,,,,,"0.5",,,,,,,,,,,"0.5",,,,,,,,,,,"0.5",,,,,,,,,,,"0.5",,,,,,,,,,
"food-industry","true",,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,
"fashion-industry","false",,,,,,,,,,,"false",,,,,,,,,,,"false",,,,,,,,,,,"false",,,,,,,,,,,"false",,,,,,,,,,,"false",,,,,,,,,,,"false",,,,,,,,,,,"false",,,,,,,,,,,"false",,,,,,,,,,,"false",,,,,,,,,,,"false",,,,,,,,,,,"false",,,,,,,,,,,"false",,,,,,,,,,,"false",,,,,,,,,,,"false",,,,,,,,,,,"false",,,,,,,,,,,"false",,,,,,,,,,,"false",,,,,,,,,,,"false",,,,,,,,,,,"false",,,,,,,,,,
"reprocessing","false",,,,,,,,,,,"false",,,,,,,,,,,"false",,,,,,,,,,,"false",,,,,,,,,,,"false",,,,,,,,,,,"false",,,,,,,,,,,"false",,,,,,,,,,,"false",,,,,,,,,,,"false",,,,,,,,,,,"false",,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,
"multiplier-scenario","3",,,,,,,,,,,"3",,,,,,,,,,,"3",,,,,,,,,,,"3",,,,,,,,,,,"3",,,,,,,,,,,"3",,,,,,,,,,,"3",,,,,,,,,,,"3",,,,,,,,,,,"3",,,,,,,,,,,"3",,,,,,,,,,,"3",,,,,,,,,,,"3",,,,,,,,,,,"3",,,,,,,,,,,"3",,,,,,,,,,,"3",,,,,,,,,,,"3",,,,,,,,,,,"3",,,,,,,,,,,"3",,,,,,,,,,,"3",,,,,,,,,,,"3",,,,,,,,,,
"[total steps]","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700"

"[final value]","[step]","mean-excluding-zeros sa-purchases","mean-excluding-zeros sa-sust-purch","mean-excluding-zeros sa-sust-global","mean-excluding-zeros sa-sust-global-primary","mean-excluding-zeros sa-sust-global-reprocessed","mean-excluding-zeros sa-price-global","mean-excluding-zeros sa-price-global-primary","mean-excluding-zeros sa-price-global-reprocessed","mean-excluding-zeros sa-reprocessed-%","mean-excluding-zeros sa-purch-repr","[step]","mean-excluding-zeros sa-purchases","mean-excluding-zeros sa-sust-purch","mean-excluding-zeros sa-sust-global","mean-excluding-zeros sa-sust-global-primary","mean-excluding-zeros sa-sust-global-reprocessed","mean-excluding-zeros sa-price-global","mean-excluding-zeros sa-price-global-primary","mean-excluding-zeros sa-price-global-reprocessed","mean-excluding-zeros sa-reprocessed-%","mean-excluding-zeros sa-purch-repr","[step]","mean-excluding-zeros sa-purchases","mean-excluding-zeros sa-sust-purch","mean-excluding-zeros sa-sust-global","mean-excluding-zeros sa-sust-global-primary","mean-excluding-zeros sa-sust-global-reprocessed","mean-excluding-zeros sa-price-global","mean-excluding-zeros sa-price-global-primary","mean-excluding-zeros sa-price-global-reprocessed","mean-excluding-zeros sa-reprocessed-%","mean-excluding-zeros sa-purch-repr","[step]","mean-excluding-zeros sa-purchases","mean-excluding-zeros sa-sust-purch","mean-excluding-zeros sa-sust-global","mean-excluding-zeros sa-sust-global-primary","mean-excluding-zeros sa-sust-global-reprocessed","mean-excluding-zeros sa-price-global","mean-excluding-zeros sa-price-global-primary","mean-excluding-zeros sa-price-global-reprocessed","mean-excluding-zeros sa-reprocessed-%","mean-excluding-zeros sa-purch-repr","[step]","mean-excluding-zeros sa-purchases","mean-excluding-zeros sa-sust-purch","mean-excluding-zeros sa-sust-global","mean-excluding-zeros sa-sust-global-primary","mean-excluding-zeros sa-sust-global-reprocessed","mean-excluding-zeros sa-price-global","mean-excluding-zeros sa-price-global-primary","mean-excluding-zeros sa-price-global-reprocessed","mean-excluding-zeros sa-reprocessed-%","mean-excluding-zeros sa-purch-repr","[step]","mean-excluding-zeros sa-purchases","mean-excluding-zeros sa-sust-purch","mean-excluding-zeros sa-sust-global","mean-excluding-zeros sa-sust-global-primary","mean-excluding-zeros sa-sust-global-reprocessed","mean-excluding-zeros sa-price-global","mean-excluding-zeros sa-price-global-primary","mean-excluding-zeros sa-price-global-reprocessed","mean-excluding-zeros sa-reprocessed-%","mean-excluding-zeros sa-purch-repr","[step]","mean-excluding-zeros sa-purchases","mean-excluding-zeros sa-sust-purch","mean-excluding-zeros sa-sust-global","mean-excluding-zeros sa-sust-global-primary","mean-excluding-zeros sa-sust-global-reprocessed","mean-excluding-zeros sa-price-global","mean-excluding-zeros sa-price-global-primary","mean-excluding-zeros sa-price-global-reprocessed","mean-excluding-zeros sa-reprocessed-%","mean-excluding-zeros sa-purch-repr","[step]","mean-excluding-zeros sa-purchases","mean-excluding-zeros sa-sust-purch","mean-excluding-zeros sa-sust-global","mean-excluding-zeros sa-sust-global-primary","mean-excluding-zeros sa-sust-global-reprocessed","mean-excluding-zeros sa-price-global","mean-excluding-zeros sa-price-global-primary","mean-excluding-zeros sa-price-global-reprocessed","mean-excluding-zeros sa-reprocessed-%","mean-excluding-zeros sa-purch-repr","[step]","mean-excluding-zeros sa-purchases","mean-excluding-zeros sa-sust-purch","mean-excluding-zeros sa-sust-global","mean-excluding-zeros sa-sust-global-primary","mean-excluding-zeros sa-sust-global-reprocessed","mean-excluding-zeros sa-price-global","mean-excluding-zeros sa-price-global-primary","mean-excluding-zeros sa-price-global-reprocessed","mean-excluding-zeros sa-reprocessed-%","mean-excluding-zeros sa-purch-repr","[step]","mean-excluding-zeros sa-purchases","mean-excluding-zeros sa-sust-purch","mean-excluding-zeros sa-sust-global","mean-excluding-zeros sa-sust-global-primary","mean-excluding-zeros sa-sust-global-reprocessed","mean-excluding-zeros sa-price-global","mean-excluding-zeros sa-price-global-primary","mean-excluding-zeros sa-price-global-reprocessed","mean-excluding-zeros sa-reprocessed-%","mean-excluding-zeros sa-purch-repr","[step]","mean-excluding-zeros sa-purchases","mean-excluding-zeros sa-sust-purch","mean-excluding-zeros sa-sust-global","mean-excluding-zeros sa-sust-global-primary","mean-excluding-zeros sa-sust-global-reprocessed","mean-excluding-zeros sa-price-global","mean-excluding-zeros sa-price-global-primary","mean-excluding-zeros sa-price-global-reprocessed","mean-excluding-zeros sa-reprocessed-%","mean-excluding-zeros sa-purch-repr","[step]","mean-excluding-zeros sa-purchases","mean-excluding-zeros sa-sust-purch","mean-excluding-zeros sa-sust-global","mean-excluding-zeros sa-sust-global-primary","mean-excluding-zeros sa-sust-global-reprocessed","mean-excluding-zeros sa-price-global","mean-excluding-zeros sa-price-global-primary","mean-excluding-zeros sa-price-global-reprocessed","mean-excluding-zeros sa-reprocessed-%","mean-excluding-zeros sa-purch-repr","[step]","mean-excluding-zeros sa-purchases","mean-excluding-zeros sa-sust-purch","mean-excluding-zeros sa-sust-global","mean-excluding-zeros sa-sust-global-primary","mean-excluding-zeros sa-sust-global-reprocessed","mean-excluding-zeros sa-price-global","mean-excluding-zeros sa-price-global-primary","mean-excluding-zeros sa-price-global-reprocessed","mean-excluding-zeros sa-reprocessed-%","mean-excluding-zeros sa-purch-repr","[step]","mean-excluding-zeros sa-purchases","mean-excluding-zeros sa-sust-purch","mean-excluding-zeros sa-sust-global","mean-excluding-zeros sa-sust-global-primary","mean-excluding-zeros sa-sust-global-reprocessed","mean-excluding-zeros sa-price-global","mean-excluding-zeros sa-price-global-primary","mean-excluding-zeros sa-price-global-reprocessed","mean-excluding-zeros sa-reprocessed-%","mean-excluding-zeros sa-purch-repr","[step]","mean-excluding-zeros sa-purchases","mean-excluding-zeros sa-sust-purch","mean-excluding-zeros sa-sust-global","mean-excluding-zeros sa-sust-global-primary","mean-excluding-zeros sa-sust-global-reprocessed","mean-excluding-zeros sa-price-global","mean-excluding-zeros sa-price-global-primary","mean-excluding-zeros sa-price-global-reprocessed","mean-excluding-zeros sa-reprocessed-%","mean-excluding-zeros sa-purch-repr","[step]","mean-excluding-zeros sa-purchases","mean-excluding-zeros sa-sust-purch","mean-excluding-zeros sa-sust-global","mean-excluding-zeros sa-sust-global-primary","mean-excluding-zeros sa-sust-global-reprocessed","mean-excluding-zeros sa-price-global","mean-excluding-zeros sa-price-global-primary","mean-excluding-zeros sa-price-global-reprocessed","mean-excluding-zeros sa-reprocessed-%","mean-excluding-zeros sa-purch-repr","[step]","mean-excluding-zeros sa-purchases","mean-excluding-zeros sa-sust-purch","mean-excluding-zeros sa-sust-global","mean-excluding-zeros sa-sust-global-primary","mean-excluding-zeros sa-sust-global-reprocessed","mean-excluding-zeros sa-price-global","mean-excluding-zeros sa-price-global-primary","mean-excluding-zeros sa-price-global-reprocessed","mean-excluding-zeros sa-reprocessed-%","mean-excluding-zeros sa-purch-repr","[step]","mean-excluding-zeros sa-purchases","mean-excluding-zeros sa-sust-purch","mean-excluding-zeros sa-sust-global","mean-excluding-zeros sa-sust-global-primary","mean-excluding-zeros sa-sust-global-reprocessed","mean-excluding-zeros sa-price-global","mean-excluding-zeros sa-price-global-primary","mean-excluding-zeros sa-price-global-reprocessed","mean-excluding-zeros sa-reprocessed-%","mean-excluding-zeros sa-purch-repr","[step]","mean-excluding-zeros sa-purchases","mean-excluding-zeros sa-sust-purch","mean-excluding-zeros sa-sust-global","mean-excluding-zeros sa-sust-global-primary","mean-excluding-zeros sa-sust-global-reprocessed","mean-excluding-zeros sa-price-global","mean-excluding-zeros sa-price-global-primary","mean-excluding-zeros sa-price-global-reprocessed","mean-excluding-zeros sa-reprocessed-%","mean-excluding-zeros sa-purch-repr","[step]","mean-excluding-zeros sa-purchases","mean-excluding-zeros sa-sust-purch","mean-excluding-zeros sa-sust-global","mean-excluding-zeros sa-sust-global-primary","mean-excluding-zeros sa-sust-global-reprocessed","mean-excluding-zeros sa-price-global","mean-excluding-zeros sa-price-global-primary","mean-excluding-zeros sa-price-global-reprocessed","mean-excluding-zeros sa-reprocessed-%","mean-excluding-zeros sa-purch-repr"
,"700","27.69051580698835","0.424522027403454","0.4050174530025481","0.4050174530025481","0","17.98767006401367","17.987670064013667","0","0","0","700","23.732113144758735","0.4823127623969891","0.4278854496137626","0.4278854496137626","0","17.08419795526713","17.08419795526713","0","0","0","700","26.770382695507486","0.4578845255775571","0.4079339247527639","0.4079339247527641","0","17.26285201520134","17.262852015201343","0","0","0","700","25.397670549084857","0.45088194761366146","0.41523721195635427","0.4152372119563543","0","17.005552795818456","17.005552795818456","0","0","0","700","25.78702163061564","0.4379117694670604","0.4093256503186144","0.40932565031861434","0","17.435136652352853","17.435136652352856","0","0","0","700","28.505823627287853","0.45096993178612177","0.4030993886235102","0.40309938862351014","0","17.30772376159479","17.30772376159479","0","0","0","700","23.772046589018302","0.4661011697692307","0.40489392633971194","0.404893926339712","0","17.107328677133232","17.107328677133232","0","0","0","700","26.52412645590682","0.4724052289176733","0.4295895405249958","0.4295895405249959","0","17.12833286558761","17.128332865587613","0","0","0","700","20.63727121464226","0.43568783587185533","0.3950271276125136","0.39502712761251363","0","17.213939905800252","17.213939905800256","0","0","0","700","25.30948419301165","0.4488587444129465","0.41032879476382034","0.4103287947638202","0","17.266741597636305","17.2667415976363","0","0","0","700","12.029950083194676","0.8084089526970285","0.6726020601937995","0.4749750239697128","0.9874145661281776","17.19393748830318","16.37064322379148","18.50329041828448","0.38556171796803534","7.823038397328881","700","15.718801996672212","0.7613984214355292","0.5824044240297593","0.43323172187539033","0.940367374816382","17.288496727332884","16.765555947356027","18.535010634927218","0.29357650637679256","9.690515806988353","700","14.823627287853578","0.7481682490984161","0.6131695136033731","0.44900218568306277","0.9666250025004797","17.230892238242276","16.456064363371446","18.878468935496","0.316896163874402","8.518333333333333","700","14.474209650582363","0.7562768842868998","0.612547810676744","0.43547280033041363","0.9608595258798193","17.216269851402707","16.483144244605644","18.639330328092242","0.33664157815842755","8.304492512479202","700","12.720465890183029","0.721061769379741","0.6053201287495599","0.41311649794325916","0.9590606845478223","17.27996896754493","16.56723556618737","18.583181543690433","0.3518175943974691","7.245","700","12.001663893510816","0.7588259817241091","0.6438769863625917","0.43940030528900154","0.9797272312036781","17.276192879100286","16.299594110028945","18.87180569558826","0.3783692280357694","7.362728785357737","700","17.838602329450914","0.7494026873772636","0.5826771236373359","0.436507818436523","0.9381740011582688","17.313297028153684","16.88440917063476","18.30136337051707","0.2903565844731155","10.287853577371049","700","15.324459234608986","0.7051848196232015","0.6269820682084815","0.42968380110040594","0.9730074423200133","17.611827197468557","16.69516381503243","19.219658922680875","0.36289178410913375","8.487437185929648","700","12.086522462562396","0.7970638411583869","0.6448758864200963","0.4515444713202176","0.975681244716067","17.169517489356036","16.059163146693432","19.06167767576096","0.3685608000230105","8.449832775919733","700","13.846921797004992","0.791341433542212","0.6224047729087099","0.45211165277434073","0.9690906011984071","17.416342540524873","16.628258657519247","19.017855321000802","0.3289286664428469","9.142378559463987"
